order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
374,162,Tiggo 5 / Grand Tiggo,67442,0.2,0,29,1955818,1955818,391163.6,2346981.6
375,840,A855 (DROID),97427,0.11,0,19,1851113,1851113,203622.43,2054735.43
375,796,IBM 034,75117,0,0,4,300468,300468,0,300468
375,738,Photosmart D7560,80636,0.2,0,20,1612720,1612720,322544,1935264
375,93,RAF-2203,64880,0.11,0,30,1946400,1946400,214104,2160504
375,70,Ikarus 480,36507,0,0,8,292056,292056,0,292056
376,269,S30,18626,0.2,0,49,912674,912674,182534.8,1095208.8
376,668,PSC 2355,50545,0.2,0,4,202180,202180,40436,242616
376,433,SR7,43076,0.2,0.711140992,46,1981496,572372.9681,114474.5936,686847.5617
376,111,LX,13865,0.11,0,6,83190,83190,9150.9,92340.9
376,274,Sorento,55197,0,0,29,1600713,1600713,0,1600713
376,249,Santa Fe,73863,0.2,0,3,221589,221589,44317.8,265906.8
376,851,A6288,36617,0.2,0.991328108,38,1391446,12066.46991,2413.293982,14479.76389
376,491,Deskjet 832c,32843,0.2,0.868447595,26,853918,112334.9663,22466.99325,134801.9595
376,848,A1200 (MING),80926,0.2,0,47,3803522,3803522,760704.4,4564226.4
376,350,4008,13287,0.11,0.646397125,38,504906,178536.2132,19638.98345,198175.1966
376,576,HP SureSupply,40624,0.2,0.289712048,10,406240,288547.3778,57709.47555,346256.8533
376,415,GS3,29712,0.11,0,23,683376,683376,75171.36,758547.36
376,252,Venue,31736,0.11,0.094524361,5,158680,143680.8744,15804.89619,159485.7706
376,169,Equinox,95857,0.2,0.164154608,15,1437855,1201824.476,240364.8951,1442189.371
376,133,X7,83001,0.11,0,35,2905035,2905035,319553.85,3224588.85
376,166,Tracker,81261,0,0,44,3575484,3575484,0,3575484
377,652,PSC 750 / 750xi,51719,0.11,0,37,1913603,1913603,210496.33,2124099.33
377,546,Deskjet 5940 / 5943,45678,0.2,0,48,2192544,2192544,438508.8,2631052.8
377,638,Officejet v45,71508,0.2,0,2,143016,143016,28603.2,171619.2
377,331,Armada,9568,0.11,0,1,9568,9568,1052.48,10620.48
377,227,H6 Coupe,48272,0,0.511992863,32,1544704,753826.5758,0,753826.5758
377,784,IBM 013,21014,0.11,0,32,672448,672448,73969.28,746417.28
377,185,Journey,38228,0,0.973135129,29,1108612,29782.718,0,29782.718
377,114,e-tron,37479,0,0,27,1011933,1011933,0,1011933
377,719,Photosmart A710,76213,0,0,26,1981538,1981538,0,1981538
377,308,CX-3,46931,0.11,0,23,1079413,1079413,118735.43,1198148.43
377,682,Photosmart 475,87705,0.11,0,47,4122135,4122135,453434.85,4575569.85
377,838,A768i,37681,0.2,0.584969412,32,1205792,500440.5628,100088.1126,600528.6754
377,481,Deskjet 710c,63294,0.11,0.079778006,40,2531760,2329781.237,256275.936,2586057.173
377,497,Deskjet 850c / 850k,39699,0.2,0.280795028,22,873378,628137.8002,125627.56,753765.3603
377,601,Officejet 6210,96380,0,0.141492671,1,96380,82742.93637,0,82742.93637
377,529,Deskjet 1280,19944,0.2,0.863834879,13,259272,35303.80319,7060.760637,42364.56382
377,819,MicroTAC,88437,0,0,17,1503429,1503429,0,1503429
377,357,Pronto,95223,0.2,0,50,4761150,4761150,952230,5713380
377,130,X4,64367,0.2,0,15,965505,965505,193101,1158606
378,575,DeskJet F4500 series All-in-One,90579,0,0.813226966,31,2807949,524449.1528,0,524449.1528
378,577,Officejet [2],35153,0.11,0,9,316377,316377,34801.47,351178.47
378,110,RDX,34977,0,0,25,874425,874425,0,874425
378,570,Deskjet D4260,19732,0,0,48,947136,947136,0,947136
378,370,Ateca,22798,0.11,0,40,911920,911920,100311.2,1012231.2
378,683,Photosmart 1000 / p1000,15732,0.2,0.420975526,21,330372,191293.4735,38258.69471,229552.1682
378,103,Volvo 8500,38718,0,0,21,813078,813078,0,813078
379,198,Panda 4x4,68643,0.11,0.020386893,10,686430,672435.8248,73967.94073,746403.7656
379,733,Photosmart C6280,43875,0,0.209686899,1,43875,34674.98731,0,34674.98731
379,732,Photosmart C6180 All-in-One Printer,72604,0,0,26,1887704,1887704,0,1887704
379,339,Skyline Crossover,31847,0.11,0,1,31847,31847,3503.17,35350.17
379,605,Officejet 7115,19208,0.11,0,27,518616,518616,57047.76,575663.76
379,860,Canon S II,91697,0.11,0,49,4493153,4493153,494246.83,4987399.83
379,36,Iveco UA 130,62415,0,0,31,1934865,1934865,0,1934865
379,381,XLV,55523,0.2,0.020502882,48,2665104,2610461.688,522092.3375,3132554.025
379,612,Officejet 9110,16963,0.2,0,7,118741,118741,23748.2,142489.2
379,136,BX5,87131,0,0,10,871310,871310,0,871310
379,560,Deskjet D1660,47703,0.11,0.773129959,19,906357,205625.25,22618.7775,228244.0275
379,312,CX-8,4215,0.2,0,43,181245,181245,36249,217494
379,178,C5 Aircross,36555,0.11,0,37,1352535,1352535,148778.85,1501313.85
379,559,Deskjet D1560,65037,0.2,0,8,520296,520296,104059.2,624355.2
380,252,Venue,60843,0.2,0.789942253,23,1399389,293952.5,58790.5,352743
380,748,7230,12050,0.2,0,40,482000,482000,96400,578400
380,869,Canon IV SB,90781,0.11,0,46,4175926,4175926,459351.86,4635277.86
380,484,Deskjet 722c,55286,0.2,0.621063152,2,110572,41899.80515,8379.96103,50279.76618
380,708,Photosmart 7550,32131,0,0,28,899668,899668,0,899668
380,212,Puma,7432,0,0,3,22296,22296,0,22296
380,199,Freemont,65274,0,0.995837391,24,1566576,6521.042867,0,6521.042867
380,769,DC27,67630,0,0,47,3178610,3178610,0,3178610
380,140,V5,58640,0,0.597460022,32,1876480,755358.2178,0,755358.2178
380,431,2008,72571,0.11,0,26,1886846,1886846,207553.06,2094399.06
380,354,Macan,11399,0,0.24410241,37,421763,318809.6352,0,318809.6352
380,668,PSC 2355,96860,0.11,0.707502058,42,4068120,1189916.729,130890.8402,1320807.569
380,171,Trailblazer,98171,0.2,0.480149494,31,3043301,1582061.565,316412.313,1898473.878
380,395,Sumo Grande,59675,0.11,0,5,298375,298375,32821.25,331196.25
380,743,Photosmart Premium e-All-in-One Printer – C310a,88963,0,0.802372873,41,3647483,720841.5869,0,720841.5869
380,813,DynaTAC 8000 Series,64972,0,0,44,2858768,2858768,0,2858768
380,96,Cobus 3000,6469,0.11,0,14,90566,90566,9962.26,100528.26
380,93,RAF-2203,46983,0.2,0,20,939660,939660,187932,1127592
380,809,IBM 055,66494,0,0,37,2460278,2460278,0,2460278
381,624,Officejet k80 / k80xi,40879,0.2,0,13,531427,531427,106285.4,637712.4
381,256,JX / QX60,95482,0.2,0.769486467,12,1145784,264118.7178,52823.74355,316942.4613
381,408,Fortuner,57530,0.11,0,3,172590,172590,18984.9,191574.9
381,157,Q25,32880,0.11,0.550208122,44,1446720,650722.9058,71579.51963,722302.4254
381,825,Bag Phone,50913,0.11,0,45,2291085,2291085,252019.35,2543104.35
381,275,Sportage,1506,0.2,0,44,66264,66264,13252.8,79516.8
381,578,Officejet (original),28911,0,0,4,115644,115644,0,115644
381,317,GLB-Class,30263,0.11,0,33,998679,998679,109854.69,1108533.69
381,784,IBM 013,91991,0.2,0,14,1287874,1287874,257574.8,1545448.8
381,464,Deskjet 630c,33097,0.11,0,40,1323880,1323880,145626.8,1469506.8
381,806,IBM 052,66050,0.11,0,10,660500,660500,72655,733155
382,359,Captur,73950,0,0,22,1626900,1626900,0,1626900
382,29,Ikarus 60,18672,0.11,0.315286454,27,504144,345194.2261,37971.36487,383165.591
382,842,A955 (DROID2),4891,0.11,0.052547782,14,68474,64875.84315,7136.342746,72012.18589
382,61,Ikarus 411,99288,0.11,0.457292038,10,992880,538843.881,59272.82691,598116.7079
382,13,Škoda 21Tr,16306,0.2,0,12,195672,195672,39134.4,234806.4
382,394,Sumo,55830,0,0,33,1842390,1842390,0,1842390
382,73,Custom Bus,30523,0.11,0,1,30523,30523,3357.53,33880.53
382,600,Officejet 6110,44741,0,0,30,1342230,1342230,0,1342230
382,804,IBM 047,71372,0.11,0,28,1998416,1998416,219825.76,2218241.76
382,6,Škoda 8Tr,93168,0.11,0,15,1397520,1397520,153727.2,1551247.2
382,665,PSC 2110 / 2110v / 2110xi,27817,0,0,43,1196131,1196131,0,1196131
382,78,PAZ-672,8349,0.2,0,22,183678,183678,36735.6,220413.6
382,369,Arona,73436,0,0,21,1542156,1542156,0,1542156
382,81,Fiat 682RN,75867,0,0,40,3034680,3034680,0,3034680
383,346,Mokka X,44989,0,0.079156335,38,1709582,1574257.755,0,1574257.755
383,198,Panda 4x4,2588,0,0,35,90580,90580,0,90580
383,8,Ashok Leyland 12M,87781,0.11,0,43,3774583,3774583,415204.13,4189787.13
383,858,Canon J II,73278,0.2,0,38,2784564,2784564,556912.8,3341476.8
383,688,Photosmart 2575,45817,0,0,25,1145425,1145425,0,1145425
383,342,Xterra,83056,0,0.646973554,24,1993344,703703.1481,0,703703.1481
384,513,Deskjet 952c,41993,0,0.855241556,19,797867,115497.9853,0,115497.9853
384,550,Deskjet 6830v /6840 / 6843 / 6848,31720,0.11,0.584471629,44,1395680,579944.6366,63793.91002,643738.5466
384,397,Nexon,73187,0.11,0.409593968,20,1463740,864200.9252,95062.10177,959263.0269
384,216,Terrain,22201,0,0,46,1021246,1021246,0,1021246
384,781,IBM 010,5984,0,0.519010092,19,113696,54686.62863,0,54686.62863
384,819,MicroTAC,26327,0.2,0,29,763483,763483,152696.6,916179.6
384,432,Damai X5,48792,0.2,0.220807248,40,1951680,1520734.91,304146.982,1824881.892
384,857,Canon J,51651,0.11,0,29,1497879,1497879,164766.69,1662645.69
385,28,Ikarus 55,91286,0.11,0.47779468,49,4473014,2335831.706,256941.4877,2592773.194
385,381,XLV,75293,0,0,18,1355274,1355274,0,1355274
385,305,XUV500,55589,0.11,0,25,1389725,1389725,152869.75,1542594.75
385,515,Deskjet 957c,38162,0,0.17427142,10,381620,315114.5407,0,315114.5407
385,867,Canon II A,43704,0,0.750146848,1,43704,10919.58217,0,10919.58217
385,400,Model X,35357,0,0,44,1555708,1555708,0,1555708
385,592,Officejet 700 series,82806,0.2,0,22,1821732,1821732,364346.4,2186078.4
385,93,RAF-2203,49402,0.2,0,41,2025482,2025482,405096.4,2430578.4
385,429,XC90,17248,0,0.474198956,25,431200,226725.4101,0,226725.4101
385,469,Deskjet 656c / 656cvr,62719,0,0.196518143,9,564471,453542.2073,0,453542.2073
385,393,Tiggo,24591,0,0.68860342,47,1155777,359905.0056,0,359905.0056
385,317,GLB-Class,96210,0.2,0,27,2597670,2597670,519534,3117204
385,369,Arona,8827,0,0.567300638,20,176540,76388.74532,0,76388.74532
385,666,PSC 2175,81197,0.11,0.826975387,14,1136758,196687.1127,21635.5824,218322.6951
386,602,Officejet 6310,34320,0.2,0,21,720720,720720,144144,864864
386,846,A1000,92092,0,0,35,3223220,3223220,0,3223220
386,567,Deskjet D2660,15207,0.2,0,14,212898,212898,42579.6,255477.6
386,27,Škoda 35Tr,36279,0,0,28,1015812,1015812,0,1015812
386,452,Deskjet 460wbt,84497,0.2,0,43,3633371,3633371,726674.2,4360045.2
386,782,IBM 011,47656,0.2,0,1,47656,47656,9531.2,57187.2
386,836,A760 – Developed and introduced in China,35440,0.11,0,11,389840,389840,42882.4,432722.4
386,266,Wrangler Unlimited/Wrangler 4 door,97257,0.2,0,38,3695766,3695766,739153.2,4434919.2
386,850,A3100 (SURF),34415,0,0,3,103245,103245,0,103245
386,28,Ikarus 55,54865,0.2,0,17,932705,932705,186541,1119246
386,592,Officejet 700 series,48419,0.2,0,35,1694665,1694665,338933,2033598
386,558,Deskjet D1520,97524,0,0,3,292572,292572,0,292572
386,150,XT5,94731,0.11,0,39,3694509,3694509,406395.99,4100904.99
386,742,Photosmart Plus e-All-in-One Printer – B210a,9380,0,0,8,75040,75040,0,75040
386,421,SA2.0,29896,0.11,0,33,986568,986568,108522.48,1095090.48
386,470,Deskjet 660c / 660cse / 660k,97371,0.11,0.687071378,5,486855,152350.8644,16758.59509,169109.4595
387,336,Patrol Y62,64262,0,0,38,2441956,2441956,0,2441956
387,480,Deskjet 697c,43163,0.2,0.130316735,26,1122238,975991.6084,195198.3217,1171189.93
387,49,Fiat 308,87142,0.11,0.162221317,11,958562,803062.8097,88336.90907,891399.7188
387,243,S2,1116,0,0,35,39060,39060,0,39060
387,296,MKC,5540,0.11,0,24,132960,132960,14625.6,147585.6
387,547,Deskjet 6122 / 6127,61112,0,0,11,672232,672232,0,672232
387,188,Fengshen AX3,26938,0.11,0,49,1319962,1319962,145195.82,1465157.82
387,404,Land Cruiser Wagon 3-Door,55697,0.11,0.391777034,22,1225334,745276.2799,81980.39079,827256.6707
387,821,MicroTAC II,85857,0.11,0,9,772713,772713,84998.43,857711.43
387,623,Officejet k60 / k60xi,37626,0.11,0,18,677268,677268,74499.48,751767.48
387,764,DC15,99624,0.11,0,24,2390976,2390976,263007.36,2653983.36
387,44,МАЗ-256,79603,0,0,40,3184120,3184120,0,3184120
387,31,Tatra 86,5068,0,0,4,20272,20272,0,20272
387,249,Santa Fe,61689,0.2,0.741163648,27,1665603,431118.6044,86223.72088,517342.3253
387,502,Deskjet 890c / 890cse,55340,0.11,0,5,276700,276700,30437,307137
387,777,DC51,88173,0.11,0,16,1410768,1410768,155184.48,1565952.48
387,689,Photosmart 2610,86207,0.11,0,5,431035,431035,47413.85,478448.85
387,478,Deskjet 694c,60490,0,0,22,1330780,1330780,0,1330780
387,755,7730,77501,0.2,0,25,1937525,1937525,387505,2325030
387,637,Officejet v40 / v40xi,59595,0,0,13,774735,774735,0,774735
388,793,IBM 031,16603,0,0.055111198,50,830150,784399.4386,0,784399.4386
388,802,IBM 044,79486,0,0,48,3815328,3815328,0,3815328
388,436,Deskjet,13724,0.2,0,18,247032,247032,49406.4,296438.4
388,766,DC18,43988,0,0,22,967736,967736,0,967736
388,407,4Runner,44825,0.2,0,4,179300,179300,35860,215160
388,199,Freemont,19521,0,0,38,741798,741798,0,741798
389,597,Officejet 5110,97567,0.11,0.627715883,24,2341608,871743.4655,95891.78121,967635.2467
389,521,Deskjet 995c / 995ck,7710,0,0.921127756,4,30840,2432.42001,0,2432.42001
389,212,Puma,47027,0.2,0.952564717,31,1457837,69152.91071,13830.58214,82983.49285
389,555,Deskjet 9650 / 9670 / 9680,36784,0.11,0.604051611,23,846032,334985.0075,36848.35083,371833.3584
389,815,DynaTAC 6000XL,41065,0.11,0.496523928,34,1396210,702958.3271,77325.41598,780283.7431
389,435,Landmark,7687,0.11,0,21,161427,161427,17756.97,179183.97
389,421,SA2.0,5680,0.11,0,48,272640,272640,29990.4,302630.4
389,59,FAP 403 RHD,26342,0,0,50,1317100,1317100,0,1317100
389,112,Stelvio,80390,0,0,18,1447020,1447020,0,1447020
389,721,Photosmart C4180,48659,0,0,28,1362452,1362452,0,1362452
389,580,Officejet 330,25363,0,0,13,329719,329719,0,329719
389,828,MR30,48852,0,0.434182106,39,1905228,1078012.094,0,1078012.094
389,114,e-tron,11501,0,0.211852176,17,195517,154096.298,0,154096.298
389,328,Outlander PHEV,7040,0.11,0,40,281600,281600,30976,312576
389,752,7290,7023,0,0,20,140460,140460,0,140460
389,123,BJ40L/Plus,7823,0,0,17,132991,132991,0,132991
389,216,Terrain,75870,0.2,0,49,3717630,3717630,743526,4461156
389,514,Deskjet 955c,38257,0,0.53980823,32,1224224,563377.8091,0,563377.8091
390,113,Humvee C-Series,74323,0.11,0,20,1486460,1486460,163510.6,1649970.6
390,281,Range Rover Evoque,2668,0.2,0,44,117392,117392,23478.4,140870.4
390,125,BJ90,75546,0.2,0.903674753,4,302184,29107.94831,5821.589662,34929.53797
390,416,GS4,35538,0,0,17,604146,604146,0,604146
390,225,Haval H6,78995,0.11,0.470730632,9,710955,376286.7036,41391.5374,417678.241
390,47,Crown-Ikarus 286,48760,0,0,41,1999160,1999160,0,1999160
391,496,Deskjet 845c / 845cv / 845cvr,58610,0,0,46,2696060,2696060,0,2696060
391,593,Officejet 4110,70376,0.11,0,36,2533536,2533536,278688.96,2812224.96
391,837,A768,17138,0.2,0,35,599830,599830,119966,719796
391,598,Officejet 5510,26654,0.11,0,22,586388,586388,64502.68,650890.68
391,544,Deskjet 5740 / 5743 / 5745 / 5748,28673,0.11,0,5,143365,143365,15770.15,159135.15
391,426,Touareg,42201,0.2,0,32,1350432,1350432,270086.4,1620518.4
391,67,Alfa Romeo 430A,12481,0,0.649272857,1,12481,4377.425476,0,4377.425476
391,637,Officejet v40 / v40xi,83419,0.11,0,31,2585989,2585989,284458.79,2870447.79
391,74,Custom Bus,75035,0.2,0.712712063,20,1500700,431133.0076,86226.60152,517359.6091
391,810,IBM 056,71566,0,0,23,1646018,1646018,0,1646018
391,298,Corsair,96456,0.2,0,14,1350384,1350384,270076.8,1620460.8
391,580,Officejet 330,22723,0.2,0,12,272676,272676,54535.2,327211.2
392,441,DeskJet 300j,36970,0,0,10,369700,369700,0,369700
392,872,Canon II AX,26054,0.2,0.409406198,22,573188,338521.2801,67704.25602,406225.5361
392,845,A925,40553,0.11,0.473785972,42,1703226,896261.4143,98588.75557,994850.1699
392,70,Ikarus 480,55351,0.11,0,30,1660530,1660530,182658.3,1843188.3
392,730,Photosmart C5280,16678,0.11,0,41,683798,683798,75217.78,759015.78
392,332,Juke,69355,0,0,4,277420,277420,0,277420
392,224,Haval H5,92806,0,0,36,3341016,3341016,0,3341016
392,522,Deskjet 1000 / 1000cse / 1000cxi,38847,0.2,0,7,271929,271929,54385.8,326314.8
392,466,Deskjet 640c / 640u,44857,0.2,0,38,1704566,1704566,340913.2,2045479.2
392,716,Photosmart A310,56973,0,0,48,2734704,2734704,0,2734704
392,369,Arona,29261,0.2,0,5,146305,146305,29261,175566
392,71,Ikarus 481,23623,0.2,0,31,732313,732313,146462.6,878775.6
392,696,Photosmart 5520 e-All-in-One Printer,60894,0.11,0,28,1705032,1705032,187553.52,1892585.52
392,770,DC28,50653,0.2,0,29,1468937,1468937,293787.4,1762724.4
392,534,Deskjet 3420 / 3425 / 3450,38502,0.11,0,49,1886598,1886598,207525.78,2094123.78
392,776,DC50,63471,0.2,0.606082576,16,1015536,400037.3255,80007.4651,480044.7906
393,649,PSC 300,66805,0.11,0,3,200415,200415,22045.65,222460.65
393,288,X7,59592,0.2,0,12,715104,715104,143020.8,858124.8
393,319,GLE-Class,62963,0.11,0.781669012,7,440741,96227.41797,10585.01598,106812.4339
393,295,X50,95640,0,0,29,2773560,2773560,0,2773560
393,633,Officejet t45 / t45xi,91359,0.2,0,15,1370385,1370385,274077,1644462
393,737,Photosmart C8180,73480,0,0,28,2057440,2057440,0,2057440
393,504,Deskjet 916c,77835,0,0,42,3269070,3269070,0,3269070
393,69,Fiat 470,54041,0,0.37456903,17,918697,574581.5555,0,574581.5555
393,33,МАЗ-104,55081,0,0.071008076,45,2478645,2302641.186,0,2302641.186
393,555,Deskjet 9650 / 9670 / 9680,77848,0.2,0,23,1790504,1790504,358100.8,2148604.8
393,841,A953 (MILESTONE 2),52500,0,0,15,787500,787500,0,787500
394,486,Deskjet 812c,59826,0,0.667601644,28,1675128,556809.7932,0,556809.7932
394,837,A768,76280,0.11,0,9,686520,686520,75517.2,762037.2
394,333,Murano,86245,0,0.897161532,49,4226005,434595.8789,0,434595.8789
394,693,Photosmart 3310,39869,0,0.999282643,15,598035,429.004582,0,429.004582
394,384,Ascent,64640,0.11,0,14,904960,904960,99545.6,1004505.6
394,614,Officejet 9130,95458,0.2,0.612462363,1,95458,36993.56775,7398.713549,44392.2813
394,339,Skyline Crossover,82194,0.11,0,35,2876790,2876790,316446.9,3193236.9
394,546,Deskjet 5940 / 5943,32219,0,0,17,547723,547723,0,547723
394,241,XR-V,43864,0.2,0.550381376,48,2105472,946659.4237,189331.8847,1135991.308
394,704,Photosmart 7460,72663,0.2,0.857990296,24,1743912,247652.4269,49530.48539,297182.9123
394,622,Officejet J5700 series,89603,0.11,0,28,2508884,2508884,275977.24,2784861.24
394,654,PSC 950 / 950xi,79537,0.11,0,23,1829351,1829351,201228.61,2030579.61
394,385,Crosstrek,92277,0,0,39,3598803,3598803,0,3598803
394,350,4008,3405,0,0,1,3405,3405,0,3405
394,675,Photosmart 145,22322,0,0,5,111610,111610,0,111610
394,154,CS35,42241,0.2,0.963948651,9,380169,13705.6053,2741.12106,16446.72636
394,297,Aviator,23312,0.2,0.107334194,24,559488,499435.8064,99887.16127,599322.9676
394,797,IBM 036,79943,0.11,0,14,1119202,1119202,123112.22,1242314.22
394,405,Rush,94635,0,0,29,2744415,2744415,0,2744415
395,132,X6,69743,0.2,0,27,1883061,1883061,376612.2,2259673.2
395,409,Highlander,43836,0.2,0,38,1665768,1665768,333153.6,1998921.6
395,183,Winstorm MaXX,71307,0.2,0,19,1354833,1354833,270966.6,1625799.6
395,588,Officejet 710,77127,0.11,0.499943788,37,2853699,1427009.911,156971.0902,1583981.001
395,645,Officejet Pro 8600,11759,0,0.050328234,38,446842,424353.231,0,424353.231
395,44,МАЗ-256,87994,0.11,0.005284371,10,879940,875290.0704,96281.90775,971571.9782
395,158,Q35,3336,0,0.517092543,31,103416,49940.35752,0,49940.35752
395,710,Photosmart 7760,32665,0.2,0,10,326650,326650,65330,391980
395,417,GS8,50140,0.2,0,16,802240,802240,160448,962688
396,710,Photosmart 7760,60981,0.11,0,37,2256297,2256297,248192.67,2504489.67
396,69,Fiat 470,46518,0.2,0,50,2325900,2325900,465180,2791080
396,302,Navigator L,6485,0,0,47,304795,304795,0,304795
396,82,LAZ-695,73778,0.2,0,10,737780,737780,147556,885336
396,291,NX,7488,0,0,24,179712,179712,0,179712
396,215,GM HydroGen4,97946,0.2,0.349302427,6,587676,382399.3467,76479.86934,458879.2161
397,769,DC27,62742,0.2,0,35,2195970,2195970,439194,2635164
397,575,DeskJet F4500 series All-in-One,87177,0.11,0,17,1482009,1482009,163020.99,1645029.99
397,781,IBM 010,77751,0,0.459929862,46,3576546,1931585.692,0,1931585.692
397,179,Knight XV,2096,0.11,0,40,83840,83840,9222.4,93062.4
397,629,Officejet r45,4282,0.11,0,21,89922,89922,9891.42,99813.42
397,606,Officejet 7130,75517,0,0,30,2265510,2265510,0,2265510
397,120,Yusheng 007,46103,0.2,0,15,691545,691545,138309,829854
397,799,IBM 040,22892,0,0,42,961464,961464,0,961464
398,99,International 3800,33062,0.11,0.63666009,12,396744,144152.9294,15856.82224,160009.7516
398,59,FAP 403 RHD,90890,0,0.989042014,30,2726700,29879.14008,0,29879.14008
398,637,Officejet v40 / v40xi,53000,0.11,0,48,2544000,2544000,279840,2823840
398,137,BX7,89276,0,0,40,3571040,3571040,0,3571040
398,169,Equinox,19934,0.11,0,7,139538,139538,15349.18,154887.18
398,778,DC55,11379,0,0,10,113790,113790,0,113790
398,162,Tiggo 5 / Grand Tiggo,23713,0.2,0,16,379408,379408,75881.6,455289.6
398,572,DeskJet F4100 series All-in-One,52707,0,0,46,2424522,2424522,0,2424522
398,842,A955 (DROID2),80566,0.2,0,5,402830,402830,80566,483396
398,330,X33,73517,0.11,0,15,1102755,1102755,121303.05,1224058.05
398,68,Ikarus 435,36262,0.11,0,21,761502,761502,83765.22,845267.22
398,411,Land Cruiser Prado 5-Door,72179,0,0,30,2165370,2165370,0,2165370
398,821,MicroTAC II,77185,0,0.228707763,17,1312145,1012047.253,0,1012047.253
398,544,Deskjet 5740 / 5743 / 5745 / 5748,13604,0,0,36,489744,489744,0,489744
398,851,A6288,4157,0.11,0,7,29099,29099,3200.89,32299.89
398,706,Photosmart 7520 e-All-in-One Printer,17821,0.11,0.492959334,1,17821,9035.971702,993.9568872,10029.92859
398,173,Tahoe,98370,0.11,0,11,1082070,1082070,119027.7,1201097.7
398,294,X60,7790,0,0,27,210330,210330,0,210330
398,275,Sportage,95252,0.2,0,38,3619576,3619576,723915.2,4343491.2
398,88,Oasa 901,61433,0.2,0,44,2703052,2703052,540610.4,3243662.4
399,560,Deskjet D1660,26224,0.11,0,12,314688,314688,34615.68,349303.68
399,203,EcoSport,75900,0.2,0,11,834900,834900,166980,1001880
399,472,Deskjet 672c,32552,0,0.874062543,10,325520,40995.16098,0,40995.16098
399,851,A6288,86196,0,0.459749942,7,603372,325971.7579,0,325971.7579
399,704,Photosmart 7460,52096,0,0,35,1823360,1823360,0,1823360
399,243,S2,88963,0,0.090826783,45,4003335,3639724.961,0,3639724.961
399,500,Deskjet 880c,68650,0,0,23,1578950,1578950,0,1578950
399,751,7280,57088,0.2,0.921225007,28,1598464,125918.9902,25183.79804,151102.7883
399,172,Traverse,12525,0,0,47,588675,588675,0,588675
399,365,QM3,60180,0,0,46,2768280,2768280,0,2768280
399,677,Photosmart 245,7988,0.2,0,10,79880,79880,15976,95856
399,156,CS95,65119,0.2,0,28,1823332,1823332,364666.4,2187998.4
399,733,Photosmart C6280,26275,0.2,0.973005183,38,998450,26952.975,5390.594999,32343.56999
399,607,Officejet 7135,59537,0.11,0,35,2083795,2083795,229217.45,2313012.45
400,564,Deskjet D2530,36280,0.2,0,20,725600,725600,145120,870720
400,838,A768i,26653,0.2,0.907175961,6,159918,14844.23472,2968.846944,17813.08166
400,55,Fiat 343,79787,0.2,0,10,797870,797870,159574,957444
400,513,Deskjet 952c,35839,0.2,0.357320764,9,322551,207296.8302,41459.36603,248756.1962
400,128,X2,77174,0.11,0,41,3164134,3164134,348054.74,3512188.74
400,374,DX7 Bolang,91661,0,0.627353253,19,1741559,648986.2964,0,648986.2964
400,738,Photosmart D7560,36676,0.2,0,18,660168,660168,132033.6,792201.6
400,474,Deskjet 682c,86220,0,0,40,3448800,3448800,0,3448800
400,825,Bag Phone,90593,0.2,0.634611445,8,724744,264813.163,52962.6326,317775.7956
401,845,A925,83778,0.11,0,1,83778,83778,9215.58,92993.58
401,690,Photosmart 2710,69021,0.11,0,28,1932588,1932588,212584.68,2145172.68
401,149,XT4,67197,0,0.491375929,25,1679925,854450.2931,0,854450.2931
401,668,PSC 2355,69685,0.11,0,3,209055,209055,22996.05,232051.05
401,785,IBM 015,63234,0,0.62131307,10,632340,239458.8934,0,239458.8934
401,446,Deskjet 400 / 400L,95332,0,0,45,4289940,4289940,0,4289940
401,461,Deskjet 600 / 600c / 600k,88850,0.2,0,28,2487800,2487800,497560,2985360
401,434,C3 Urban Ark,29000,0.2,0,30,870000,870000,174000,1044000
401,563,Deskjet D2460,50230,0.2,0,5,251150,251150,50230,301380
401,758,G-Force,9972,0.11,0.436366644,41,408852,230442.625,25348.68875,255791.3138
401,172,Traverse,11745,0.2,0,28,328860,328860,65772,394632
401,159,Tiggo,50182,0,0,19,953458,953458,0,953458
401,141,Encore,38404,0.11,0.286384777,1,38404,27405.67903,3014.624693,30420.30372
401,435,Landmark,66859,0.2,0,23,1537757,1537757,307551.4,1845308.4
401,641,Officejet Pro 1175c / 1175cse / 1175cxi,91110,0.2,0,30,2733300,2733300,546660,3279960
401,262,I-Pace,6406,0.11,0,26,166556,166556,18321.16,184877.16
401,103,Volvo 8500,8549,0.2,0,42,359058,359058,71811.6,430869.6
401,853,Canon,23176,0.11,0,14,324464,324464,35691.04,360155.04
401,631,Officejet r65,23847,0.2,0,1,23847,23847,4769.4,28616.4
401,570,Deskjet D4260,7974,0.11,0,37,295038,295038,32454.18,327492.18
402,313,CX-9,89310,0.11,0,10,893100,893100,98241,991341
402,296,MKC,46637,0,0,33,1539021,1539021,0,1539021
402,225,Haval H6,84693,0.11,0,3,254079,254079,27948.69,282027.69
402,460,Deskjet 560c / 560j / 560k,99240,0,0,50,4962000,4962000,0,4962000
402,287,X6,52896,0,0,24,1269504,1269504,0,1269504
402,393,Tiggo,18387,0.2,0,44,809028,809028,161805.6,970833.6
